366,384,535,654,23.00,34.00,
353,358,534,643,23.00,34.00,
328,314,337,327,23.00,34.00,
290,242,147,125,23.00,34.00,
307,263,155,103,23.00,34.00,
328,298,206,139,23.00,34.00,
340,325,294,276,23.00,34.00,
383,417,554,628,23.00,34.00,
390,430,593,707,23.00,34.00,
369,395,548,606,23.00,34.00,
355,370,541,583,23.00,34.00,
343,330,417,436,23.00,34.00,
300,246,229,211,23.00,34.00,
305,247,220,165,23.00,34.00,
324,298,243,189,23.00,34.00,
343,332,286,228,23.00,34.00,
358,384,483,529,23.00,34.00,
390,435,615,698,23.00,34.00,
376,406,561,677,23.00,34.00,
360,378,544,654,23.00,34.00,
348,355,505,563,23.00,34.00,
310,264,245,208,23.00,34.00,
304,245,138,149,23.00,34.00,
321,280,190,205,23.00,34.00,
333,310,262,225,23.00,34.00,
344,347,383,414,23.00,34.00,
381,397,563,633,23.00,34.00,
382,384,544,653,23.00,34.00,96
360,372,536,646,23.00,34.00,
349,355,526,632,23.00,34.00,
320,288,298,295,23.00,34.00,
293,236,134,88,23.00,34.00,
309,264,152,74,23.00,34.00,
327,298,205,113,23.00,34.00,
338,324,273,267,23.00,34.00,
376,410,520,468,23.00,34.00,
389,431,559,629,23.00,34.00,
375,402,537,658,23.00,34.00,
359,371,538,650,23.00,34.00,
350,339,439,467,23.00,34.00,
353,284,200,179,23.00,34.00,
302,262,155,105,22.00,35.00,
382,401,516,548,22.00,35.00,
312,278,235,229,22.00,35.00,
310,270,192,164,22.00,35.00,
327,298,225,225,22.00,35.00,
339,323,276,282,22.00,35.00,
371,395,512,555,22.00,35.00,
391,430,549,643,22.00,35.00,
374,397,524,641,22.00,35.00,
359,366,537,647,22.00,35.00,
350,353,491,545,22.00,35.00,
303,260,231,214,22.00,35.00,
296,240,139,103,22.00,35.00,
321,278,174,111,22.00,35.00,
341,314,230,159,22.00,35.00,
355,366,420,429,22.00,35.00,
393,435,605,697,22.00,35.00,89
383,417,574,625,22.00,35.00,
364,384,544,591,22.00,35.00,
352,361,528,631,22.00,35.00,
321,289,322,332,22.00,35.00,
297,268,172,153,22.00,35.00,
314,304,193,144,22.00,35.00,
327,313,234,174,22.00,35.00,
340,333,325,321,22.00,35.00,
384,419,567,641,22.00,35.00,
389,428,588,694,22.00,35.00,
370,395,549,661,22.00,35.00,
357,370,540,646,22.00,35.00,
340,323,391,396,22.00,35.00,
300,246,167,231,22.00,35.00,
307,257,196,185,22.00,35.00,
326,294,244,205,22.00,35.00,
338,315,290,243,22.00,35.00,
365,370,502,538,22.00,35.00,
396,399,587,671,22.00,35.00,
375,392,543,654,22.00,35.00,
361,374,545,655,22.00,35.00,
355,357,501,558,22.00,35.00,
314,267,241,203,22.00,35.00,
304,247,143,81,22.00,35.00,
323,282,180,97,22.00,35.00,
336,313,235,147,22.00,35.00,
346,349,377,374,22.00,35.00,
386,425,575,525,22.00,35.00,89
386,422,552,633,22.00,35.00,
363,382,528,644,22.00,35.00,
348,353,527,633,22.00,35.00,
328,314,352,342,22.00,35.00,
291,240,146,124,22.00,35.00,
308,261,151,100,22.00,35.00,
331,299,204,135,22.00,35.00,
344,327,276,257,22.00,35.00,
384,420,545,613,22.00,35.00,
394,436,601,705,22.00,35.00,
373,400,549,609,22.00,35.00,
358,373,541,588,22.00,35.00,
345,337,430,452,22.00,35.00,
304,250,229,213,22.00,35.00,
305,276,182,141,22.00,35.00,
325,313,223,163,22.00,35.00,
332,324,264,204,22.00,35.00,
361,383,471,515,22.00,35.00,
395,437,611,695,22.00,35.00,
382,412,560,673,22.00,35.00,
362,381,545,654,22.00,35.00,
353,359,512,570,22.00,35.00,90
310,264,239,244,22.00,35.00,
302,247,147,207,22.00,35.00,
320,280,215,194,22.00,35.00,
336,312,266,226,22.00,35.00,
348,348,398,428,22.00,35.00,
387,396,569,645,22.00,35.00,
388,410,564,671,22.00,35.00,
369,387,550,660,22.00,35.00,
357,365,539,648,22.00,35.00,
329,300,332,319,22.00,35.00,
299,241,142,96,22.00,35.00,
314,266,156,78,23.00,35.00,
376,382,420,399,23.00,35.00,
314,284,258,238,23.00,35.00,
318,287,262,224,23.00,35.00,
332,303,292,240,23.00,35.00,
343,331,354,368,23.00,35.00,
382,389,552,636,23.00,35.00,
388,418,585,688,23.00,35.00,
375,395,553,666,23.00,35.00,
361,373,544,654,23.00,35.00,
344,327,397,422,23.00,35.00,
300,246,170,131,23.00,35.00,
306,256,148,79,23.00,35.00,
324,291,199,169,23.00,35.00,
335,319,264,230,23.00,35.00,
363,382,481,506,23.00,35.00,
391,430,545,624,23.00,35.00,
373,399,518,636,23.00,35.00,
355,363,534,645,23.00,35.00,
347,349,492,548,23.00,35.00,
308,261,235,208,23.00,35.00,
296,241,140,97,23.00,35.00,
315,275,175,108,23.00,35.00,
333,308,229,154,23.00,35.00,
357,362,410,420,23.00,35.00,
395,438,606,617,23.00,35.00,
386,418,560,583,23.00,35.00,82
369,390,537,654,23.00,35.00,
360,365,539,632,23.00,35.00,
324,308,301,309,23.00,35.00,
291,246,152,130,23.00,35.00,
312,270,166,113,23.00,35.00,
332,305,219,154,23.00,35.00,
343,335,328,324,23.00,35.00,
386,421,573,646,23.00,35.00,
390,426,585,696,23.00,35.00,
369,393,546,596,23.00,35.00,
358,369,538,586,23.00,35.00,
343,322,390,396,23.00,35.00,
303,249,223,191,23.00,35.00,
309,256,226,164,23.00,35.00,
328,303,246,184,23.00,35.00,
340,324,283,227,23.00,35.00,
370,397,533,556,23.00,35.00,
394,433,613,693,23.00,35.00,
373,399,546,657,23.00,35.00,
358,374,540,648,23.00,35.00,
347,342,454,490,23.00,35.00,
306,260,205,220,23.00,35.00,
302,251,160,201,23.00,35.00,
322,285,229,204,23.00,35.00,
337,315,276,238,23.00,35.00,
353,356,425,444,23.00,35.00,
387,399,576,650,23.00,35.00,
386,386,545,647,23.00,35.00,
365,376,539,649,23.00,35.00,
353,359,526,630,23.00,35.00,
323,289,286,289,23.00,35.00,87
297,241,137,96,23.00,35.00,
315,271,162,91,23.00,35.00,
338,308,216,134,23.00,35.00,
345,333,315,309,23.00,35.00,
386,418,551,498,23.00,35.00,
390,427,561,636,23.00,35.00,
373,397,525,641,23.00,35.00,
359,367,534,646,23.00,35.00,
344,330,400,421,23.00,35.00,
303,249,169,153,23.00,35.00,
311,260,148,100,23.00,35.00,
330,296,198,130,23.00,35.00,
342,324,254,184,23.00,35.00,
372,400,524,551,23.00,35.00,
393,436,616,715,23.00,35.00,
374,400,548,611,23.00,35.00,
360,375,540,582,23.00,35.00,
350,352,472,519,23.00,35.00,
311,264,263,238,23.00,35.00,
308,247,219,166,23.00,35.00,
324,297,233,172,23.00,35.00,
339,327,270,209,23.00,36.00,
322,297,255,190,23.00,36.00,
326,304,261,199,23.00,36.00,
341,322,285,227,23.00,36.00,
364,380,477,537,23.00,36.00,
400,443,631,751,23.00,36.00,84
383,416,578,651,23.00,36.00,
366,385,549,596,23.00,36.00,
355,364,532,601,23.00,36.00,
321,278,310,314,23.00,36.00,
301,272,172,155,23.00,36.00,
319,307,199,150,23.00,36.00,
330,318,241,183,23.00,36.00,
344,346,359,371,23.00,36.00,
389,429,589,659,23.00,36.00,
390,427,583,691,23.00,36.00,
372,395,550,664,23.00,36.00,
358,370,535,642,23.00,36.00,
337,313,361,351,23.00,36.00,
302,245,152,224,23.00,36.00,
314,265,192,179,23.00,36.00,
331,301,240,196,23.00,36.00,
343,321,282,233,23.00,36.00,
372,381,513,534,23.00,36.00,
396,398,570,644,23.00,36.00,
375,391,541,651,23.00,36.00,
363,375,539,649,23.00,36.00,
354,351,466,512,23.00,36.00,
310,264,209,179,23.00,36.00,
306,255,147,87,23.00,36.00,
327,291,195,355,23.00,36.00,
341,321,253,212,23.00,36.00,
363,376,445,474,23.00,36.00,
396,433,551,628,23.00,36.00,
383,409,516,627,23.00,36.00,
367,374,535,645,23.00,36.00,
357,361,526,629,23.00,36.00,
323,289,285,304,23.00,36.00,
304,251,155,135,23.00,36.00,
323,281,179,132,23.00,36.00,
342,315,233,172,23.00,36.00,
353,350,356,361,23.00,36.00,
391,427,594,681,23.00,36.00,80
387,421,591,649,23.00,36.00,
366,391,525,648,23.00,36.00,
354,371,534,659,23.00,36.00,
327,304,390,413,23.00,36.00,
291,261,175,165,23.00,36.00,
305,292,175,133,23.00,36.00,
321,303,214,157,23.00,36.00,
337,324,263,217,23.00,36.00,
374,403,524,554,23.00,36.00,
396,437,606,692,23.00,36.00,
378,404,548,663,23.00,36.00,
362,378,542,654,23.00,36.00,
352,349,465,465,23.00,36.00,
306,259,209,263,23.00,36.00,
302,249,197,180,23.00,36.00,
323,286,241,200,23.00,36.00,
339,321,275,229,23.00,36.00,
359,363,438,459,23.00,36.00,
391,406,588,675,23.00,36.00,
379,405,561,682,23.00,36.00,
362,381,546,672,23.00,36.00,
351,360,534,656,23.00,36.00,
319,284,294,306,23.00,36.00,
294,236,138,98,23.00,36.00,
312,266,156,81,23.00,36.00,
331,302,209,118,23.00,36.00,
342,328,291,286,23.00,36.00,
388,421,536,513,23.00,36.00,81
404,447,573,653,23.00,36.00,
379,403,539,675,23.00,36.00,
363,370,547,674,23.00,36.00,
351,344,435,473,23.00,36.00,
298,248,185,176,23.00,36.00,
305,251,143,98,23.00,36.00,
327,289,189,120,23.00,36.00,
341,320,246,174,23.00,36.00,
324,297,251,207,23.00,36.00,
333,310,264,251,23.00,36.00,
343,330,302,315,23.00,36.00,
374,404,519,581,23.00,36.00,
397,438,564,680,23.00,36.00,81
378,388,544,671,23.00,36.00,
358,369,545,677,23.00,36.00,
346,342,470,533,23.00,36.00,
304,253,209,205,23.00,36.00,
302,244,142,104,23.00,36.00,
324,282,179,116,23.00,36.00,
342,316,234,164,23.00,36.00,
364,380,449,492,23.00,36.00,
395,439,611,641,23.00,36.00,
386,418,569,606,23.00,36.00,
366,389,556,687,23.00,36.00,
354,364,549,660,23.00,36.00,
323,282,334,357,23.00,36.00,
298,266,175,167,23.00,36.00,
315,278,180,147,23.00,36.00,
334,307,223,174,23.00,36.00,
344,341,342,360,23.00,36.00,
390,429,591,678,23.00,36.00,
391,430,595,723,23.00,36.00,
371,396,566,692,23.00,36.00,83
357,370,556,606,23.00,36.00,
334,310,379,385,23.00,36.00,
300,243,211,185,23.00,36.00,
310,354,223,164,23.00,36.00,
330,311,246,186,23.00,36.00,
337,334,286,247,23.00,36.00,
368,408,544,574,23.00,36.00,
393,438,622,708,23.00,36.00,
378,406,567,684,23.00,36.00,
362,380,563,682,23.00,36.00,
357,348,472,514,23.00,36.00,
309,258,207,181,23.00,36.00,
305,252,147,154,23.00,36.00,
325,288,200,203,23.00,36.00,
337,317,268,235,23.00,36.00,
356,370,432,468,23.00,36.00,
390,405,584,662,23.00,36.00,
383,386,550,666,23.00,36.00,
359,373,560,679,23.00,36.00,
354,358,550,647,23.00,36.00,
318,275,286,292,23.00,36.00,
295,235,138,106,23.00,36.00,
319,269,154,88,23.00,36.00,
340,308,209,131,23.00,36.00,
350,347,347,358,23.00,36.00,
389,429,576,530,23.00,36.00,88
391,430,565,654,23.00,36.00,
374,394,557,685,23.00,36.00,
363,368,563,685,23.00,36.00,
339,327,389,414,23.00,36.00,
292,243,165,154,23.00,36.00,
311,258,144,102,23.00,36.00,
335,298,192,126,23.00,36.00,
350,331,255,223,23.00,36.00,
387,424,547,597,23.00,36.00,
405,450,630,738,23.00,36.00,
382,412,576,642,23.00,36.00,
367,385,573,624,23.00,36.00,
357,353,476,519,23.00,36.00,
307,258,259,252,23.00,36.00,
304,243,221,178,23.00,36.00,
322,297,230,177,23.00,36.00,
342,330,267,210,23.00,36.00,
353,372,452,469,23.00,36.00,
392,437,616,703,23.00,36.00,
380,414,577,699,23.00,36.00,
363,384,562,681,23.00,36.00,
351,360,547,637,23.00,36.00,
315,273,284,283,23.00,36.00,
297,237,138,162,23.00,36.00,
314,269,172,203,23.00,36.00,
331,303,245,215,23.00,36.00,
342,335,345,369,23.00,35.00,
314,299,220,163,23.00,35.00,
326,311,252,192,23.00,35.00,
347,350,391,415,23.00,35.00,
388,431,603,685,23.00,35.00,
386,422,588,710,23.00,35.00,
370,392,564,682,23.00,35.00,
355,367,554,671,23.00,35.00,83
324,293,319,336,23.00,35.00,
296,240,197,171,23.00,35.00,
311,266,220,166,23.00,35.00,
329,308,246,186,23.00,35.00,
341,332,315,308,23.00,35.00,
378,417,557,623,23.00,35.00,
389,432,603,700,23.00,35.00,
370,397,562,678,23.00,35.00,
356,371,557,675,23.00,35.00,
337,322,410,445,23.00,35.00,
299,241,175,137,23.00,35.00,
309,255,144,146,23.00,35.00,
329,294,206,203,23.00,35.00,
341,320,275,239,23.00,35.00,
370,391,483,527,23.00,35.00,
390,405,586,665,23.00,35.00,
374,377,544,658,23.00,35.00,
355,366,551,670,23.00,35.00,
346,350,509,574,23.00,35.00,
302,257,247,220,23.00,35.00,
294,235,138,93,23.00,35.00,
314,271,168,97,23.00,35.00,
335,306,218,136,23.00,35.00,
353,358,396,407,23.00,35.00,
393,436,600,613,23.00,35.00,
384,419,573,587,23.00,35.00,
369,392,552,674,23.00,35.00,
360,371,559,683,23.00,35.00,
333,314,349,354,23.00,35.00,
300,283,179,162,23.00,35.00,
306,276,172,128,23.00,35.00,
326,301,213,151,23.00,35.00,
339,325,285,270,23.00,35.00,
380,417,548,618,23.00,35.00,
392,435,605,713,23.00,35.00,
372,401,564,687,23.00,35.00,79
362,377,563,610,23.00,35.00,
342,330,425,436,23.00,35.00,
303,247,235,203,23.00,35.00,
305,281,190,146,23.00,35.00,
325,314,225,165,23.00,35.00,
340,341,273,205,23.00,35.00,
360,392,494,530,23.00,35.00,
390,438,618,697,23.00,35.00,
376,408,567,684,23.00,35.00,
361,381,563,682,23.00,35.00,
355,361,515,576,23.00,35.00,
315,266,248,212,23.00,35.00,
303,247,145,155,23.00,35.00,
321,281,188,204,23.00,35.00,
335,311,259,222,23.00,35.00,
350,354,396,428,23.00,35.00,
387,403,573,647,23.00,35.00,
382,384,550,658,23.00,35.00,
359,373,552,670,23.00,35.00,
350,357,547,662,23.00,35.00,
322,291,329,327,23.00,35.00,
292,234,144,110,23.00,35.00,
307,259,150,84,23.00,35.00,
329,297,201,118,23.00,35.00,
338,323,277,243,23.00,35.00,
375,411,536,545,23.00,35.00,
388,430,590,572,23.00,35.00,85
369,398,538,660,23.00,35.00,
354,363,549,669,23.00,35.00,
339,334,433,463,23.00,35.00,
290,240,185,176,23.00,35.00,
296,245,142,103,23.00,35.00,
319,282,182,119,23.00,35.00,
333,312,238,169,23.00,35.00,
363,385,496,534,23.00,35.00,88
294,249,171,206,23.00,35.00,
326,297,268,291,23.00,35.00,
369,396,480,550,23.00,35.00,
385,397,557,649,23.00,35.00,
369,373,546,662,23.00,35.00,
352,362,554,677,23.00,35.00,
344,334,459,503,23.00,35.00,
300,245,194,183,23.00,35.00,
298,244,139,92,23.00,35.00,
319,279,177,104,23.00,35.00,
333,311,234,158,23.00,35.00,
358,377,454,469,23.00,35.00,
389,432,591,559,23.00,35.00,97
376,410,542,658,23.00,35.00,
358,369,553,671,23.00,35.00,
346,352,526,593,23.00,35.00,
301,257,260,252,23.00,35.00,
291,232,135,106,23.00,35.00,
312,268,163,107,23.00,35.00,
330,303,216,146,23.00,35.00,
348,351,385,401,23.00,35.00,
391,434,597,691,23.00,35.00,
380,416,577,638,23.00,35.00,
361,384,555,600,23.00,35.00,
349,360,541,664,23.00,35.00,
324,295,366,367,23.00,35.00,
294,230,216,188,23.00,35.00,
307,275,193,148,23.00,35.00,
326,312,231,170,23.00,35.00,
332,324,273,258,23.00,35.00,
372,409,535,583,23.00,35.00,
388,431,603,695,23.00,35.00,
369,397,557,671,23.00,35.00,
354,371,552,667,23.00,35.00,
340,330,433,466,23.00,35.00,
300,247,193,214,23.00,35.00,
300,249,156,204,23.00,35.00,
320,284,224,198,23.00,35.00,
333,313,270,232,23.00,35.00,
355,362,461,513,23.00,35.00,
388,394,574,663,23.00,35.00,
372,392,548,660,23.00,35.00,
358,374,554,670,23.00,35.00,
348,354,532,599,23.00,35.00,
310,263,266,245,23.00,35.00,
294,236,139,91,23.00,35.00,
313,269,164,90,23.00,35.00,
330,302,214,127,23.00,35.00,
342,337,339,342,23.00,35.00,
383,421,566,511,23.00,35.00,97
385,424,556,644,23.00,35.00,
364,385,541,664,23.00,35.00,
351,356,545,661,23.00,35.00,
331,319,381,398,23.00,35.00,
286,237,161,146,23.00,35.00,
300,251,143,97,23.00,35.00,
322,287,187,119,23.00,35.00,
335,316,244,203,23.00,35.00,
372,406,524,564,23.00,35.00,
389,433,608,707,23.00,35.00,
370,398,556,613,23.00,35.00,
355,372,555,597,23.00,35.00,
344,340,462,500,23.00,35.00,
300,250,249,237,23.00,35.00,
298,267,177,140,23.00,35.00,
318,304,208,148,23.00,35.00,
326,327,253,182,23.00,35.00,
346,366,432,437,23.00,35.00,
390,434,609,680,23.00,35.00,
378,412,570,675,23.00,35.00,
360,381,556,670,23.00,35.00,
348,357,545,634,23.00,35.00,
315,272,282,280,23.00,35.00,
296,236,137,156,23.00,35.00,
313,268,169,197,23.00,35.00,
331,302,241,204,23.00,35.00,
341,334,341,355,23.00,35.00,
381,392,559,623,23.00,37.00,
284,225,132,129,23.00,37.00,
333,312,316,367,23.00,37.00,
387,417,545,633,23.00,37.00,
382,414,552,666,23.00,37.00,
363,387,559,673,23.00,37.00,
350,362,548,593,23.00,37.00,
320,289,314,334,23.00,37.00,
294,238,194,170,23.00,37.00,
309,265,219,166,23.00,37.00,
326,305,246,184,23.00,37.00,
338,329,309,299,23.00,37.00,
369,389,527,579,23.00,37.00,
382,420,593,678,23.00,37.00,
366,392,558,671,23.00,37.00,
354,369,554,669,23.00,37.00,
339,327,427,458,23.00,37.00,
300,243,184,151,23.00,37.00,
303,250,144,75,23.00,37.00,
323,287,188,98,23.00,37.00,
335,315,242,185,23.00,37.00,
357,375,443,422,23.00,37.00,86
392,437,570,615,23.00,37.00,
376,389,552,660,23.00,37.00,
358,365,552,670,23.00,37.00,
341,347,527,595,23.00,37.00,
308,258,265,246,23.00,37.00,
291,227,122,76,23.00,37.00,
312,262,141,60,23.00,37.00,
329,299,200,105,23.00,37.00,
345,348,366,358,23.00,37.00,
392,437,603,595,23.00,37.00,
391,427,586,593,23.00,37.00,
367,394,565,608,23.00,37.00,
351,367,547,666,23.00,37.00,
329,305,393,397,23.00,37.00,
297,268,183,178,23.00,37.00,
307,295,189,153,23.00,37.00,
318,304,225,175,23.00,37.00,
334,322,271,263,23.00,37.00,
375,412,545,606,23.00,37.00,
387,431,608,708,23.00,37.00,
362,388,546,662,23.00,37.00,
351,363,540,646,23.00,37.00,
341,328,434,426,23.00,37.00,
302,250,187,244,23.00,37.00,
305,253,187,167,23.00,37.00,
335,294,239,180,23.00,37.00,
358,325,294,217,23.00,37.00,
372,373,462,475,23.00,37.00,
405,408,586,644,23.00,37.00,
383,403,555,644,23.00,37.00,
360,377,542,644,23.00,37.00,
344,352,527,603,23.00,37.00,
311,268,270,261,23.00,37.00,
294,236,137,89,23.00,37.00,
311,268,167,93,23.00,37.00,
326,300,220,136,23.00,37.00,
338,327,320,319,23.00,37.00,
381,412,554,507,23.00,37.00,83
386,424,555,624,23.00,37.00,
364,374,540,641,23.00,37.00,
355,360,535,637,23.00,37.00,
335,330,391,414,23.00,37.00,
289,244,169,150,23.00,37.00,
300,254,148,101,23.00,37.00,
324,289,193,125,23.00,37.00,
339,320,251,188,23.00,37.00,
368,398,522,547,23.00,37.00,
388,430,605,698,23.00,37.00,
374,399,546,601,23.00,37.00,
358,374,544,584,23.00,37.00,
346,350,467,506,23.00,37.00,
304,259,259,235,23.00,37.00,
299,239,215,158,23.00,37.00,
317,289,223,162,23.00,37.00,
331,311,259,201,23.00,37.00,
351,361,435,449,23.00,37.00,
391,432,610,697,23.00,37.00,
283,230,135,133,23.00,37.00,
342,337,395,482,23.00,37.00,
381,409,542,595,23.00,37.00,
374,400,546,585,23.00,37.00,79
360,376,532,643,23.00,37.00,
346,349,497,548,23.00,37.00,
309,292,263,245,23.00,37.00,
292,249,151,123,23.00,37.00,
313,277,180,128,23.00,37.00,
329,306,230,169,23.00,37.00,
348,353,396,418,23.00,37.00,
388,429,591,676,23.00,37.00,
379,413,567,684,23.00,37.00,
359,381,544,583,23.00,37.00,
351,360,533,571,23.00,37.00,
327,297,327,329,23.00,37.00,
297,243,194,166,23.00,37.00,
307,264,217,162,23.00,37.00,
327,307,243,181,23.00,37.00,
342,333,294,280,23.00,37.00,
372,412,540,591,23.00,37.00,
388,429,599,681,23.00,37.00,
368,394,547,653,23.00,37.00,
353,369,540,644,23.00,37.00,
338,326,408,426,23.00,37.00,
300,245,177,136,23.00,37.00,
304,255,147,144,23.00,37.00,
325,292,206,201,23.00,37.00,
336,318,272,230,23.00,37.00,
358,377,452,499,23.00,37.00,
385,399,571,641,23.00,37.00,
374,376,530,633,23.00,37.00,
354,361,535,641,23.00,37.00,
342,347,522,585,23.00,37.00,
311,265,263,250,23.00,37.00,
296,239,138,99,23.00,37.00,
314,272,166,102,23.00,37.00,
330,304,220,145,23.00,37.00,
343,344,364,370,23.00,37.00,
381,420,581,586,23.00,37.00,
382,414,560,571,23.00,37.00,77
364,386,527,639,23.00,37.00,
351,356,532,632,23.00,37.00,
327,314,347,336,23.00,37.00,
289,242,154,136,23.00,37.00,
306,262,157,112,23.00,37.00,
325,295,205,142,23.00,37.00,
337,321,280,262,23.00,37.00,
375,408,536,605,23.00,37.00,
384,424,584,685,23.00,37.00,
365,390,540,590,23.00,37.00,
352,367,535,571,23.00,37.00,
340,330,424,424,23.00,37.00,
302,252,229,199,23.00,37.00,
302,280,187,140,23.00,37.00,
322,313,223,161,23.00,37.00,
329,321,262,199,23.00,37.00,
356,378,477,513,23.00,37.00,
385,426,597,673,23.00,37.00,
371,399,545,653,23.00,37.00,
357,374,537,639,23.00,37.00,
349,354,496,545,23.00,37.00,
310,268,254,215,23.00,37.00,
300,246,146,154,23.00,37.00,
318,278,188,202,23.00,37.00,
332,308,256,216,23.00,37.00,
345,344,375,397,23.00,37.00,
383,398,566,628,23.00,37.00,
384,384,546,643,23.00,37.00,
362,374,540,646,23.00,37.00,
353,359,533,636,23.00,37.00,
329,300,340,325,23.00,37.00,
298,241,148,106,23.00,37.00,
313,265,154,82,23.00,37.00,
329,300,206,122,23.00,37.00,
340,324,262,222,23.00,37.00,
374,408,530,526,23.00,37.00,
389,429,587,552,23.00,37.00,79
371,398,529,637,23.00,37.00,
304,313,437,585,23.00,37.00,
362,368,512,632,23.00,37.00,
360,371,538,646,23.00,37.00,
355,361,538,644,23.00,37.00,
340,321,398,422,23.00,37.00,
299,245,172,141,23.00,37.00,
307,256,148,86,23.00,37.00,
326,292,194,113,23.00,37.00,
338,319,248,206,23.00,37.00,
366,386,490,437,23.00,37.00,82
393,433,561,601,23.00,37.00,
374,398,521,632,23.00,37.00,
359,365,537,640,23.00,37.00,
350,352,493,543,23.00,37.00,
305,263,236,215,23.00,37.00,
299,244,142,107,23.00,37.00,
318,278,177,116,23.00,37.00,
334,309,229,160,23.00,37.00,
352,360,414,420,23.00,37.00,
390,430,599,685,23.00,37.00,
379,411,566,617,23.00,37.00,
362,382,543,582,23.00,37.00,
351,360,530,632,23.00,37.00,
324,294,332,340,23.00,37.00,
299,268,176,159,23.00,37.00,
314,301,191,144,23.00,37.00,
329,331,239,172,23.00,37.00,
336,335,305,290,23.00,37.00,
378,415,549,613,23.00,37.00,
389,430,595,686,23.00,37.00,
370,395,545,651,23.00,37.00,
356,370,539,642,23.00,37.00,
339,324,397,418,23.00,37.00,
302,249,179,190,23.00,37.00,
307,258,161,202,23.00,37.00,
325,292,234,203,23.00,37.00,
342,322,279,241,23.00,37.00,
364,370,495,528,23.00,37.00,
391,396,578,656,23.00,37.00,
373,390,539,642,23.00,37.00,
360,373,541,645,23.00,37.00,
350,354,499,550,23.00,37.00,
308,264,241,203,23.00,37.00,
299,244,144,85,23.00,37.00,
323,279,174,92,23.00,37.00,
340,313,229,191,23.00,37.00,
357,361,400,368,23.00,37.00,
394,432,557,589,23.00,37.00,
390,422,537,637,23.00,37.00,79
372,382,549,654,23.00,37.00,
355,365,541,643,23.00,37.00,
324,295,315,312,23.00,37.00,
296,242,147,123,23.00,37.00,
315,267,157,100,23.00,37.00,
335,304,208,136,23.00,37.00,
348,334,310,292,23.00,37.00,
393,426,574,651,23.00,37.00,
397,433,594,631,23.00,37.00,
379,402,558,596,23.00,37.00,
356,373,533,643,23.00,37.00,
339,326,412,432,23.00,37.00,
300,242,226,204,23.00,37.00,
303,273,181,144,23.00,37.00,
321,294,212,158,23.00,37.00,
334,317,257,200,23.00,37.00,
363,383,498,534,23.00,37.00,
388,428,599,683,23.00,37.00,
372,399,543,657,23.00,37.00,
356,373,537,639,23.00,37.00,
346,351,484,476,23.00,37.00,
304,262,227,258,23.00,37.00,
298,246,190,173,23.00,37.00,
316,279,232,184,23.00,37.00,
331,302,275,215,23.00,37.00,
343,340,404,421,23.00,37.00,
383,390,564,630,23.00,37.00,
377,398,552,649,23.00,37.00,
362,379,538,640,23.00,35.00,
322,319,497,657,23.00,35.00,
356,358,520,658,23.00,35.00,
356,359,534,643,23.00,35.00,73
350,350,524,532,23.00,35.00,
317,272,299,270,23.00,35.00,
299,244,219,168,23.00,35.00,
316,268,245,176,23.00,35.00,
332,309,265,199,23.00,35.00,
342,338,358,361,23.00,35.00,
380,416,580,635,23.00,35.00,
386,420,581,672,23.00,35.00,
367,389,544,647,23.00,35.00,
354,366,535,636,23.00,35.00,
333,309,364,358,23.00,35.00,
299,244,156,108,23.00,35.00,
311,263,152,146,23.00,35.00,
329,299,215,203,23.00,35.00,
340,323,280,271,23.00,35.00,
369,398,490,524,23.00,35.00,
387,401,569,633,23.00,35.00,
371,374,531,633,23.00,35.00,
354,363,535,638,23.00,35.00,
348,340,459,494,23.00,35.00,
305,256,201,179,23.00,35.00,
302,250,145,93,23.00,35.00,
322,284,184,110,23.00,35.00,
336,314,237,159,23.00,35.00,
357,372,441,456,23.00,35.00,
390,429,582,532,23.00,35.00,
378,409,536,629,23.00,35.00,
362,381,530,638,23.00,35.00,
350,354,528,597,23.00,35.00,
320,301,289,294,23.00,35.00,
291,247,150,129,23.00,35.00,
311,271,167,119,23.00,35.00,
330,303,215,152,23.00,35.00,
343,340,349,356,23.00,35.00,
385,423,581,653,23.00,35.00,
385,418,573,687,23.00,35.00,69
366,388,542,589,23.00,35.00,
353,365,529,634,23.00,35.00,
330,302,364,357,23.00,35.00,
300,270,179,163,23.00,35.00,
312,300,189,142,23.00,35.00,
324,325,233,168,23.00,35.00,
332,330,276,248,23.00,35.00,
370,408,530,564,23.00,35.00,
388,430,599,677,23.00,35.00,
370,396,542,647,23.00,35.00,
357,372,538,640,23.00,35.00,
344,336,429,451,23.00,35.00,
305,256,192,209,23.00,35.00,
304,255,162,205,23.00,35.00,
323,288,231,206,23.00,35.00,
336,316,274,236,23.00,35.00,
355,362,435,467,23.00,35.00,
388,398,573,644,23.00,35.00,
381,398,541,639,23.00,35.00,
364,379,541,643,23.00,35.00,
352,358,526,584,23.00,35.00,
314,270,266,243,23.00,35.00,
300,243,141,90,23.00,35.00,
317,275,170,93,23.00,35.00,
333,307,222,187,23.00,35.00,
351,348,362,348,23.00,35.00,
393,427,571,516,23.00,35.00,71
394,408,581,645,23.00,35.00,
373,378,547,652,23.00,35.00,
357,366,546,650,23.00,35.00,
332,304,356,341,23.00,35.00,
300,244,158,132,23.00,35.00,
315,267,161,107,23.00,35.00,
328,300,209,140,23.00,35.00,
338,323,282,259,23.00,35.00,
376,409,538,556,23.00,35.00,
